Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,YoY_State,State,YoY_Region,Region_04,YoY_District,District,YoY_African_American,African_American,YoY_Hispanic,Hispanic,YoY_White,White,YoY_Econ_Disadv,Econ_Disadv,YoY_ELL,ELL,Zipcode
Harmony_Schools_West_Grade 7 Mathematics,Harmony_Schools_West,Grade 7 Mathematics,At Approaches Grade Level or Above,2021_2022,0.06,0.61,0.06,0.63,0.13,0.9,0.13,0.86,0.19,0.85,0.06,0.94,0.15,0.89,0.16,0.89,77478
Harmony_Schools_West_Grade 7 Reading,Harmony_Schools_West,Grade 7 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.56,0.11,0.58,0.17,0.76,0.2,0.74,0.17,0.61,0.03,0.71,0.22,0.73,0.17,0.66,77478
Harmony_Schools_West_Grade 7 Reading,Harmony_Schools_West,Grade 7 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.56,0.11,0.58,0.17,0.76,0.2,0.74,0.17,0.61,0.03,0.71,0.22,0.73,0.17,0.66,77478
Harmony_Schools_West_Grade 7 Reading,Harmony_Schools_West,Grade 7 Reading,At Approaches Grade Level or Above,2021_2022,0.11,0.8,0.1,0.81,0.11,0.92,0.14,0.89,0.17,0.85,0.08,0.91,0.11,0.9,0.1,0.91,77478
Harmony_Schools_West_Grade 7 Reading,Harmony_Schools_West,Grade 7 Reading,At Approaches Grade Level or Above,2021_2022,0.11,0.8,0.1,0.81,0.11,0.92,0.14,0.89,0.17,0.85,0.08,0.91,0.11,0.9,0.1,0.91,77478
Harmony_Schools_West_Grade 7 Reading,Harmony_Schools_West,Grade 7 Reading,At Masters Grade Level,2021_2022,0.12,0.37,0.12,0.39,0.19,0.55,0.17,0.55,0.14,0.37,0.21,0.5,0.21,0.51,0.21,0.46,77478
Harmony_Schools_West_Grade 7 Reading,Harmony_Schools_West,Grade 7 Reading,At Masters Grade Level,2021_2022,0.12,0.37,0.12,0.39,0.19,0.55,0.17,0.55,0.14,0.37,0.21,0.5,0.21,0.51,0.21,0.46,77478
Houston_ISD_Grade 3 Mathematics,Houston_ISD,Grade 3 Mathematics,At Masters Grade Level,2021_2022,0.07,0.21,0.07,0.22,0.08,0.2,0.05,0.1,0.09,0.16,0.09,0.47,0.07,0.13,0.09,0.17,77092
Houston_ISD_Grade 3 Mathematics,Houston_ISD,Grade 3 Mathematics,At Masters Grade Level,2021_2022,0.07,0.21,0.07,0.22,0.08,0.2,0.05,0.1,0.09,0.16,0.09,0.47,0.07,0.13,0.09,0.17,77092
Houston_ISD_Grade 3 Mathematics,Houston_ISD,Grade 3 Mathematics,At Approaches Grade Level or Above,2021_2022,0.09,0.71,0.09,0.71,0.16,0.67,0.19,0.53,0.18,0.66,0.04,0.89,0.19,0.62,0.19,0.67,77092
Houston_ISD_Grade 3 Mathematics,Houston_ISD,Grade 3 Mathematics,At Approaches Grade Level or Above,2021_2022,0.09,0.71,0.09,0.71,0.16,0.67,0.19,0.53,0.18,0.66,0.04,0.89,0.19,0.62,0.19,0.67,77092
Houston_ISD_Grade 3 Mathematics,Houston_ISD,Grade 3 Mathematics,At Meets Grade Level or Above,2021_2022,0.12,0.43,0.13,0.44,0.16,0.4,0.14,0.26,0.17,0.36,0.12,0.71,0.16,0.32,0.18,0.37,77092
Houston_ISD_Grade 3 Mathematics,Houston_ISD,Grade 3 Mathematics,At Meets Grade Level or Above,2021_2022,0.12,0.43,0.13,0.44,0.16,0.4,0.14,0.26,0.17,0.36,0.12,0.71,0.16,0.32,0.18,0.37,77092
Houston_ISD_Grade 3 Reading,Houston_ISD,Grade 3 Reading,At Approaches Grade Level or Above,2021_2022,0.09,0.76,0.08,0.76,0.13,0.72,0.17,0.66,0.15,0.69,0.02,0.92,0.16,0.67,0.12,0.66,77092
Houston_ISD_Grade 3 Reading,Houston_ISD,Grade 3 Reading,At Approaches Grade Level or Above,2021_2022,0.09,0.76,0.08,0.76,0.13,0.72,0.17,0.66,0.15,0.69,0.02,0.92,0.16,0.67,0.12,0.66,77092
Houston_ISD_Grade 3 Reading,Houston_ISD,Grade 3 Reading,At Masters Grade Level,2021_2022,0.11,0.3,0.11,0.31,0.11,0.28,0.11,0.19,0.1,0.22,0.13,0.61,0.1,0.2,0.08,0.2,77092
Houston_ISD_Grade 3 Reading,Houston_ISD,Grade 3 Reading,At Masters Grade Level,2021_2022,0.11,0.3,0.11,0.31,0.11,0.28,0.11,0.19,0.1,0.22,0.13,0.61,0.1,0.2,0.08,0.2,77092
Houston_ISD_Grade 3 Reading,Houston_ISD,Grade 3 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.51,0.13,0.52,0.14,0.46,0.15,0.37,0.15,0.41,0.09,0.8,0.15,0.38,0.13,0.38,77092
Houston_ISD_Grade 3 Reading,Houston_ISD,Grade 3 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.51,0.13,0.52,0.14,0.46,0.15,0.37,0.15,0.41,0.09,0.8,0.15,0.38,0.13,0.38,77092
Houston_ISD_Grade 4 Mathematics,Houston_ISD,Grade 4 Mathematics,At Masters Grade Level,2021_2022,0.02,0.23,0.02,0.24,0.07,0.23,0.03,0.11,0.09,0.2,0.04,0.48,0.08,0.17,0.09,0.21,77092
Houston_ISD_Grade 4 Mathematics,Houston_ISD,Grade 4 Mathematics,At Masters Grade Level,2021_2022,0.02,0.23,0.02,0.24,0.07,0.23,0.03,0.11,0.09,0.2,0.04,0.48,0.08,0.17,0.09,0.21,77092
Houston_ISD_Grade 4 Mathematics,Houston_ISD,Grade 4 Mathematics,At Meets Grade Level or Above,2021_2022,0.07,0.43,0.07,0.44,0.13,0.41,0.08,0.25,0.16,0.38,0.08,0.69,0.14,0.34,0.17,0.39,77092
Houston_ISD_Grade 4 Mathematics,Houston_ISD,Grade 4 Mathematics,At Meets Grade Level or Above,2021_2022,0.07,0.43,0.07,0.44,0.13,0.41,0.08,0.25,0.16,0.38,0.08,0.69,0.14,0.34,0.17,0.39,77092
Houston_ISD_Grade 4 Mathematics,Houston_ISD,Grade 4 Mathematics,At Approaches Grade Level or Above,2021_2022,0.11,0.7,0.1,0.7,0.17,0.66,0.16,0.51,0.22,0.67,0.05,0.84,0.21,0.62,0.23,0.68,77092
Houston_ISD_Grade 4 Mathematics,Houston_ISD,Grade 4 Mathematics,At Approaches Grade Level or Above,2021_2022,0.11,0.7,0.1,0.7,0.17,0.66,0.16,0.51,0.22,0.67,0.05,0.84,0.21,0.62,0.23,0.68,77092
Houston_ISD_Grade 4 Reading,Houston_ISD,Grade 4 Reading,At Masters Grade Level,2021_2022,0.11,0.28,0.12,0.3,0.12,0.27,0.1,0.19,0.11,0.21,0.12,0.56,0.1,0.19,0.11,0.21,77092
Houston_ISD_Grade 4 Reading,Houston_ISD,Grade 4 Reading,At Masters Grade Level,2021_2022,0.11,0.28,0.12,0.3,0.12,0.27,0.1,0.19,0.11,0.21,0.12,0.56,0.1,0.19,0.11,0.21,77092
Houston_ISD_Grade 4 Reading,Houston_ISD,Grade 4 Reading,At Approaches Grade Level or Above,2021_2022,0.14,0.77,0.14,0.77,0.15,0.71,0.17,0.65,0.18,0.69,0.07,0.91,0.17,0.66,0.17,0.66,77092
Houston_ISD_Grade 4 Reading,Houston_ISD,Grade 4 Reading,At Approaches Grade Level or Above,2021_2022,0.14,0.77,0.14,0.77,0.15,0.71,0.17,0.65,0.18,0.69,0.07,0.91,0.17,0.66,0.17,0.66,77092
Houston_ISD_Grade 4 Reading,Houston_ISD,Grade 4 Reading,At Meets Grade Level or Above,2021_2022,0.18,0.54,0.18,0.55,0.18,0.49,0.18,0.41,0.19,0.44,0.15,0.81,0.19,0.42,0.18,0.42,77092
Houston_ISD_Grade 4 Reading,Houston_ISD,Grade 4 Reading,At Meets Grade Level or Above,2021_2022,0.18,0.54,0.18,0.55,0.18,0.49,0.18,0.41,0.19,0.44,0.15,0.81,0.19,0.42,0.18,0.42,77092
Houston_ISD_Grade 5 Mathematics,Houston_ISD,Grade 5 Mathematics,At Masters Grade Level,2021_2022,0,0.25,0.001,0.26,0.06,0.26,0.06,0.15,0.07,0.22,-0.02,0.48,0.07,0.2,0.08,0.24,77092
Houston_ISD_Grade 5 Mathematics,Houston_ISD,Grade 5 Mathematics,At Masters Grade Level,2021_2022,0,0.25,0.001,0.26,0.06,0.26,0.06,0.15,0.07,0.22,-0.02,0.48,0.07,0.2,0.08,0.24,77092
Houston_ISD_Grade 5 Mathematics,Houston_ISD,Grade 5 Mathematics,At Meets Grade Level or Above,2021_2022,0.04,0.48,0.04,0.49,0.12,0.47,0.12,0.34,0.14,0.45,0,0.68,0.13,0.41,0.15,0.46,77092
Houston_ISD_Grade 5 Mathematics,Houston_ISD,Grade 5 Mathematics,At Meets Grade Level or Above,2021_2022,0.04,0.48,0.04,0.49,0.12,0.47,0.12,0.34,0.14,0.45,0,0.68,0.13,0.41,0.15,0.46,77092
Houston_ISD_Grade 5 Mathematics,Houston_ISD,Grade 5 Mathematics,At Approaches Grade Level or Above,2021_2022,0.07,0.77,0.06,0.76,0.14,0.74,0.17,0.64,0.17,0.74,0.01,0.87,0.16,0.7,0.17,0.75,77092
Houston_ISD_Grade 5 Mathematics,Houston_ISD,Grade 5 Mathematics,At Approaches Grade Level or Above,2021_2022,0.07,0.77,0.06,0.76,0.14,0.74,0.17,0.64,0.17,0.74,0.01,0.87,0.16,0.7,0.17,0.75,77092
Houston_ISD_Grade 5 Reading,Houston_ISD,Grade 5 Reading,At Masters Grade Level,2021_2022,0.06,0.36,0.07,0.38,0.07,0.33,0.07,0.25,0.08,0.28,0.01,0.64,0.08,0.26,0.08,0.27,77092
Houston_ISD_Grade 5 Reading,Houston_ISD,Grade 5 Reading,At Masters Grade Level,2021_2022,0.06,0.36,0.07,0.38,0.07,0.33,0.07,0.25,0.08,0.28,0.01,0.64,0.08,0.26,0.08,0.27,77092
Houston_ISD_Grade 5 Reading,Houston_ISD,Grade 5 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.81,0.08,0.81,0.11,0.77,0.15,0.71,0.11,0.75,0.01,0.91,0.12,0.73,0.12,0.74,77092
Houston_ISD_Grade 5 Reading,Houston_ISD,Grade 5 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.81,0.08,0.81,0.11,0.77,0.15,0.71,0.11,0.75,0.01,0.91,0.12,0.73,0.12,0.74,77092
Houston_ISD_Grade 5 Reading,Houston_ISD,Grade 5 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.58,0.11,0.58,0.12,0.53,0.14,0.45,0.13,0.49,0.03,0.79,0.13,0.46,0.12,0.47,77092
Houston_ISD_Grade 5 Reading,Houston_ISD,Grade 5 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.58,0.11,0.58,0.12,0.53,0.14,0.45,0.13,0.49,0.03,0.79,0.13,0.46,0.12,0.47,77092
Houston_ISD_Grade 5 Science,Houston_ISD,Grade 5 Science,At Approaches Grade Level or Above,2021_2022,0.04,0.66,0.04,0.66,0.1,0.6,0.1,0.51,0.13,0.58,0,0.82,0.12,0.54,0.13,0.56,77092
Houston_ISD_Grade 5 Science,Houston_ISD,Grade 5 Science,At Approaches Grade Level or Above,2021_2022,0.04,0.66,0.04,0.66,0.1,0.6,0.1,0.51,0.13,0.58,0,0.82,0.12,0.54,0.13,0.56,77092
Houston_ISD_Grade 5 Science,Houston_ISD,Grade 5 Science,At Masters Grade Level,2021_2022,0.05,0.18,0.05,0.19,0.05,0.15,0.05,0.09,0.06,0.12,0.02,0.36,0.06,0.1,0.07,0.12,77092
Houston_ISD_Grade 5 Science,Houston_ISD,Grade 5 Science,At Masters Grade Level,2021_2022,0.05,0.18,0.05,0.19,0.05,0.15,0.05,0.09,0.06,0.12,0.02,0.36,0.06,0.1,0.07,0.12,77092
Houston_ISD_Grade 5 Science,Houston_ISD,Grade 5 Science,At Meets Grade Level or Above,2021_2022,0.07,0.38,0.07,0.39,0.1,0.33,0.09,0.24,0.12,0.29,0.03,0.61,0.12,0.27,0.13,0.28,77092
Houston_ISD_Grade 5 Science,Houston_ISD,Grade 5 Science,At Meets Grade Level or Above,2021_2022,0.07,0.38,0.07,0.39,0.1,0.33,0.09,0.24,0.12,0.29,0.03,0.61,0.12,0.27,0.13,0.28,77092
Houston_ISD_Grade 6 Mathematics,Houston_ISD,Grade 6 Mathematics,At Masters Grade Level,2021_2022,0.01,0.16,0.01,0.18,0.04,0.15,0.02,0.07,0.04,0.11,0,0.33,0.04,0.09,0.05,0.12,77092
Houston_ISD_Grade 6 Mathematics,Houston_ISD,Grade 6 Mathematics,At Masters Grade Level,2021_2022,0.01,0.16,0.01,0.18,0.04,0.15,0.02,0.07,0.04,0.11,0,0.33,0.04,0.09,0.05,0.12,77092
Houston_ISD_Grade 6 Mathematics,Houston_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2021_2022,0.03,0.39,0.03,0.4,0.08,0.34,0.07,0.21,0.08,0.29,-0.01,0.61,0.09,0.26,0.1,0.29,77092
Houston_ISD_Grade 6 Mathematics,Houston_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2021_2022,0.03,0.39,0.03,0.4,0.08,0.34,0.07,0.21,0.08,0.29,-0.01,0.61,0.09,0.26,0.1,0.29,77092
Houston_ISD_Grade 6 Mathematics,Houston_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2021_2022,0.05,0.73,0.05,0.73,0.12,0.66,0.14,0.55,0.13,0.64,0,0.87,0.13,0.6,0.12,0.62,77092
Houston_ISD_Grade 6 Mathematics,Houston_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2021_2022,0.05,0.73,0.05,0.73,0.12,0.66,0.14,0.55,0.13,0.64,0,0.87,0.13,0.6,0.12,0.62,77092
Houston_ISD_Grade 6 Reading,Houston_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.7,0.06,0.7,0.11,0.65,0.1,0.56,0.12,0.62,0.04,0.88,0.12,0.59,0.12,0.58,77092
Houston_ISD_Grade 6 Reading,Houston_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.7,0.06,0.7,0.11,0.65,0.1,0.56,0.12,0.62,0.04,0.88,0.12,0.59,0.12,0.58,77092
Houston_ISD_Grade 6 Reading,Houston_ISD,Grade 6 Reading,At Masters Grade Level,2021_2022,0.08,0.23,0.08,0.24,0.1,0.23,0.05,0.14,0.1,0.18,0.12,0.51,0.08,0.15,0.09,0.16,77092
Houston_ISD_Grade 6 Reading,Houston_ISD,Grade 6 Reading,At Masters Grade Level,2021_2022,0.08,0.23,0.08,0.24,0.1,0.23,0.05,0.14,0.1,0.18,0.12,0.51,0.08,0.15,0.09,0.16,77092
Houston_ISD_Grade 6 Reading,Houston_ISD,Grade 6 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.43,0.1,0.44,0.14,0.41,0.1,0.31,0.14,0.36,0.11,0.72,0.13,0.33,0.13,0.32,77092
Houston_ISD_Grade 6 Reading,Houston_ISD,Grade 6 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.43,0.1,0.44,0.14,0.41,0.1,0.31,0.14,0.36,0.11,0.72,0.13,0.33,0.13,0.32,77092
Houston_ISD_Grade 7 Mathematics,Houston_ISD,Grade 7 Mathematics,At Masters Grade Level,2021_2022,0.01,0.13,0.02,0.15,0.07,0.13,0.05,0.07,0.07,0.12,0.07,0.25,0.06,0.1,0.06,0.11,77092
Houston_ISD_Grade 7 Mathematics,Houston_ISD,Grade 7 Mathematics,At Masters Grade Level,2021_2022,0.01,0.13,0.02,0.15,0.07,0.13,0.05,0.07,0.07,0.12,0.07,0.25,0.06,0.1,0.06,0.11,77092
Houston_ISD_Grade 7 Mathematics,Houston_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2021_2022,0.04,0.31,0.05,0.34,0.11,0.29,0.08,0.18,0.13,0.28,0.05,0.5,0.11,0.24,0.12,0.26,77092
Houston_ISD_Grade 7 Mathematics,Houston_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2021_2022,0.04,0.31,0.05,0.34,0.11,0.29,0.08,0.18,0.13,0.28,0.05,0.5,0.11,0.24,0.12,0.26,77092
Houston_ISD_Grade 7 Mathematics,Houston_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2021_2022,0.06,0.61,0.06,0.63,0.15,0.57,0.14,0.43,0.16,0.57,0.06,0.79,0.15,0.52,0.16,0.54,77092
Houston_ISD_Grade 7 Mathematics,Houston_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2021_2022,0.06,0.61,0.06,0.63,0.15,0.57,0.14,0.43,0.16,0.57,0.06,0.79,0.15,0.52,0.16,0.54,77092
Houston_ISD_Grade 7 Reading,Houston_ISD,Grade 7 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.56,0.11,0.58,0.16,0.55,0.16,0.45,0.18,0.52,0.07,0.8,0.18,0.48,0.17,0.45,77092
Houston_ISD_Grade 7 Reading,Houston_ISD,Grade 7 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.56,0.11,0.58,0.16,0.55,0.16,0.45,0.18,0.52,0.07,0.8,0.18,0.48,0.17,0.45,77092
Houston_ISD_Grade 7 Reading,Houston_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2021_2022,0.11,0.8,0.1,0.81,0.16,0.78,0.18,0.72,0.18,0.77,0.04,0.91,0.19,0.74,0.17,0.71,77092
Houston_ISD_Grade 7 Reading,Houston_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2021_2022,0.11,0.8,0.1,0.81,0.16,0.78,0.18,0.72,0.18,0.77,0.04,0.91,0.19,0.74,0.17,0.71,77092
Houston_ISD_Grade 7 Reading,Houston_ISD,Grade 7 Reading,At Masters Grade Level,2021_2022,0.12,0.37,0.12,0.39,0.16,0.37,0.13,0.27,0.16,0.33,0.15,0.65,0.15,0.29,0.14,0.27,77092
Houston_ISD_Grade 7 Reading,Houston_ISD,Grade 7 Reading,At Masters Grade Level,2021_2022,0.12,0.37,0.12,0.39,0.16,0.37,0.13,0.27,0.16,0.33,0.15,0.65,0.15,0.29,0.14,0.27,77092
Huffman_ISD_Grade 4 Mathematics,Huffman_ISD,Grade 4 Mathematics,At Masters Grade Level,2021_2022,0.02,0.23,0.02,0.24,0.06,0.19,0.09,0.17,-0.01,0.08,0.09,0.23,0.12,0.17,-0.05,0.04,77336
Huffman_ISD_Grade 4 Mathematics,Huffman_ISD,Grade 4 Mathematics,At Masters Grade Level,2021_2022,0.02,0.23,0.02,0.24,0.06,0.19,0.09,0.17,-0.01,0.08,0.09,0.23,0.12,0.17,-0.05,0.04,77336
Huffman_ISD_Grade 4 Mathematics,Huffman_ISD,Grade 4 Mathematics,At Meets Grade Level or Above,2021_2022,0.07,0.43,0.07,0.44,0.13,0.36,-0.16,0.17,0,0.17,0.19,0.43,0.14,0.28,-0.01,0.13,77336
Huffman_ISD_Grade 4 Mathematics,Huffman_ISD,Grade 4 Mathematics,At Meets Grade Level or Above,2021_2022,0.07,0.43,0.07,0.44,0.13,0.36,-0.16,0.17,0,0.17,0.19,0.43,0.14,0.28,-0.01,0.13,77336
Huffman_ISD_Grade 4 Mathematics,Huffman_ISD,Grade 4 Mathematics,At Approaches Grade Level or Above,2021_2022,0.11,0.7,0.1,0.7,0.14,0.64,0,0.5,-0.05,0.43,0.2,0.72,0.24,0.61,-0.24,0.26,77336
Huffman_ISD_Grade 4 Mathematics,Huffman_ISD,Grade 4 Mathematics,At Approaches Grade Level or Above,2021_2022,0.11,0.7,0.1,0.7,0.14,0.64,0,0.5,-0.05,0.43,0.2,0.72,0.24,0.61,-0.24,0.26,77336
Huffman_ISD_Grade 4 Reading,Huffman_ISD,Grade 4 Reading,At Masters Grade Level,2021_2022,0.11,0.28,0.12,0.3,0.11,0.26,0.25,0.33,0.09,0.17,0.12,0.3,0.14,0.22,0.04,0.09,77336
Huffman_ISD_Grade 4 Reading,Huffman_ISD,Grade 4 Reading,At Masters Grade Level,2021_2022,0.11,0.28,0.12,0.3,0.11,0.26,0.25,0.33,0.09,0.17,0.12,0.3,0.14,0.22,0.04,0.09,77336
Huffman_ISD_Grade 4 Reading,Huffman_ISD,Grade 4 Reading,At Approaches Grade Level or Above,2021_2022,0.14,0.77,0.14,0.77,0.17,0.74,0.16,0.83,0.06,0.57,0.22,0.8,0.32,0.73,0.16,0.48,77336
Huffman_ISD_Grade 4 Reading,Huffman_ISD,Grade 4 Reading,At Approaches Grade Level or Above,2021_2022,0.14,0.77,0.14,0.77,0.17,0.74,0.16,0.83,0.06,0.57,0.22,0.8,0.32,0.73,0.16,0.48,77336
Huffman_ISD_Grade 4 Reading,Huffman_ISD,Grade 4 Reading,At Meets Grade Level or Above,2021_2022,0.18,0.54,0.18,0.55,0.2,0.51,0.25,0.5,0.11,0.34,0.24,0.58,0.29,0.47,0.04,0.22,77336
Huffman_ISD_Grade 4 Reading,Huffman_ISD,Grade 4 Reading,At Meets Grade Level or Above,2021_2022,0.18,0.54,0.18,0.55,0.2,0.51,0.25,0.5,0.11,0.34,0.24,0.58,0.29,0.47,0.04,0.22,77336
Huffman_ISD_Grade 6 Mathematics,Huffman_ISD,Grade 6 Mathematics,At Masters Grade Level,2021_2022,0.01,0.16,0.01,0.18,0.03,0.14,-0.17,0,0,0.1,0.06,0.17,0.04,0.1,0,0.07,77336
Huffman_ISD_Grade 6 Mathematics,Huffman_ISD,Grade 6 Mathematics,At Masters Grade Level,2021_2022,0.01,0.16,0.01,0.18,0.03,0.14,-0.17,0,0,0.1,0.06,0.17,0.04,0.1,0,0.07,77336
Huffman_ISD_Grade 6 Mathematics,Huffman_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2021_2022,0.03,0.39,0.03,0.4,0.05,0.32,0.07,0.4,0,0.25,0.08,0.36,0.07,0.25,-0.01,0.24,77336
Huffman_ISD_Grade 6 Mathematics,Huffman_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2021_2022,0.03,0.39,0.03,0.4,0.05,0.32,0.07,0.4,0,0.25,0.08,0.36,0.07,0.25,-0.01,0.24,77336
Huffman_ISD_Grade 6 Mathematics,Huffman_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2021_2022,0.05,0.73,0.05,0.73,0.03,0.71,-0.07,0.6,0.09,0.71,0,0.71,0.19,0.67,-0.02,0.62,77336
Huffman_ISD_Grade 6 Mathematics,Huffman_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2021_2022,0.05,0.73,0.05,0.73,0.03,0.71,-0.07,0.6,0.09,0.71,0,0.71,0.19,0.67,-0.02,0.62,77336
Huffman_ISD_Grade 6 Reading,Huffman_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.7,0.06,0.7,0.05,0.64,0.09,0.8,-0.01,0.57,0.08,0.67,0.15,0.58,-0.13,0.48,77336
Huffman_ISD_Grade 6 Reading,Huffman_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.7,0.06,0.7,0.05,0.64,0.09,0.8,-0.01,0.57,0.08,0.67,0.15,0.58,-0.13,0.48,77336
Huffman_ISD_Grade 6 Reading,Huffman_ISD,Grade 6 Reading,At Masters Grade Level,2021_2022,0.08,0.23,0.08,0.24,0.05,0.15,-0.29,0,-0.08,0.06,0.13,0.2,0.02,0.09,-0.14,0,77336
Huffman_ISD_Grade 6 Reading,Huffman_ISD,Grade 6 Reading,At Masters Grade Level,2021_2022,0.08,0.23,0.08,0.24,0.05,0.15,-0.29,0,-0.08,0.06,0.13,0.2,0.02,0.09,-0.14,0,77336
Huffman_ISD_Grade 6 Reading,Huffman_ISD,Grade 6 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.43,0.1,0.44,0.08,0.32,-0.23,0.2,-0.03,0.18,0.13,0.38,0.12,0.25,-0.18,0.07,77336
Huffman_ISD_Grade 6 Reading,Huffman_ISD,Grade 6 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.43,0.1,0.44,0.08,0.32,-0.23,0.2,-0.03,0.18,0.13,0.38,0.12,0.25,-0.18,0.07,77336
Humble_ISD_Grade 3 Mathematics,Humble_ISD,Grade 3 Mathematics,At Masters Grade Level,2021_2022,0.07,0.21,0.07,0.22,0.07,0.19,0.05,0.08,0.08,0.16,0.07,0.28,0.03,0.09,0.08,0.15,77338
Humble_ISD_Grade 3 Mathematics,Humble_ISD,Grade 3 Mathematics,At Masters Grade Level,2021_2022,0.07,0.21,0.07,0.22,0.07,0.19,0.05,0.08,0.08,0.16,0.07,0.28,0.03,0.09,0.08,0.15,77338
Humble_ISD_Grade 3 Mathematics,Humble_ISD,Grade 3 Mathematics,At Approaches Grade Level or Above,2021_2022,0.09,0.71,0.09,0.71,0.08,0.7,0.11,0.55,0.11,0.67,0.05,0.83,0.1,0.56,0.14,0.66,77338
Humble_ISD_Grade 3 Mathematics,Humble_ISD,Grade 3 Mathematics,At Approaches Grade Level or Above,2021_2022,0.09,0.71,0.09,0.71,0.08,0.7,0.11,0.55,0.11,0.67,0.05,0.83,0.1,0.56,0.14,0.66,77338
Humble_ISD_Grade 3 Mathematics,Humble_ISD,Grade 3 Mathematics,At Meets Grade Level or Above,2021_2022,0.12,0.43,0.13,0.44,0.1,0.4,0.09,0.25,0.12,0.35,0.1,0.55,0.1,0.26,0.14,0.34,77338
Humble_ISD_Grade 3 Mathematics,Humble_ISD,Grade 3 Mathematics,At Meets Grade Level or Above,2021_2022,0.12,0.43,0.13,0.44,0.1,0.4,0.09,0.25,0.12,0.35,0.1,0.55,0.1,0.26,0.14,0.34,77338
Humble_ISD_Grade 3 Reading,Humble_ISD,Grade 3 Reading,At Approaches Grade Level or Above,2021_2022,0.09,0.76,0.08,0.76,0.1,0.79,0.12,0.68,0.15,0.77,0.04,0.87,0.13,0.67,0.15,0.72,77338
Humble_ISD_Grade 3 Reading,Humble_ISD,Grade 3 Reading,At Approaches Grade Level or Above,2021_2022,0.09,0.76,0.08,0.76,0.1,0.79,0.12,0.68,0.15,0.77,0.04,0.87,0.13,0.67,0.15,0.72,77338
Humble_ISD_Grade 3 Reading,Humble_ISD,Grade 3 Reading,At Masters Grade Level,2021_2022,0.11,0.3,0.11,0.31,0.11,0.3,0.09,0.17,0.11,0.25,0.13,0.43,0.08,0.17,0.04,0.17,77338
Humble_ISD_Grade 3 Reading,Humble_ISD,Grade 3 Reading,At Masters Grade Level,2021_2022,0.11,0.3,0.11,0.31,0.11,0.3,0.09,0.17,0.11,0.25,0.13,0.43,0.08,0.17,0.04,0.17,77338
Humble_ISD_Grade 3 Reading,Humble_ISD,Grade 3 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.51,0.13,0.52,0.14,0.53,0.14,0.38,0.18,0.48,0.11,0.66,0.15,0.37,0.14,0.39,77338
Humble_ISD_Grade 3 Reading,Humble_ISD,Grade 3 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.51,0.13,0.52,0.14,0.53,0.14,0.38,0.18,0.48,0.11,0.66,0.15,0.37,0.14,0.39,77338
Humble_ISD_Grade 4 Mathematics,Humble_ISD,Grade 4 Mathematics,At Masters Grade Level,2021_2022,0.02,0.23,0.02,0.24,-0.03,0.18,0,0.08,-0.01,0.13,-0.04,0.3,-0.01,0.09,0.02,0.14,77338
Humble_ISD_Grade 4 Mathematics,Humble_ISD,Grade 4 Mathematics,At Masters Grade Level,2021_2022,0.02,0.23,0.02,0.24,-0.03,0.18,0,0.08,-0.01,0.13,-0.04,0.3,-0.01,0.09,0.02,0.14,77338
