Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,YoY_State,State,YoY_Region,Region_04,YoY_District,District,YoY_African_American,African_American,YoY_Hispanic,Hispanic,YoY_White,White,YoY_Econ_Disadv,Econ_Disadv,YoY_ELL,ELL
Spring_ISD_Grade 4 Reading,Spring_ISD,Grade 4 Reading,At Approaches Grade Level or Above,2021_2022,0.14,0.77,0.14,0.77,0.18,0.66,0.25,0.63,0.14,0.67,0.12,0.75,0.18,0.64,0.12,0.65
Goose_Creek_ISD_Grade 4 Mathematics,Goose_Creek_ISD,Grade 4 Mathematics,At Approaches Grade Level or Above,2021_2022,0.11,0.7,0.1,0.7,0.07,0.65,0.08,0.48,0.08,0.67,0.01,0.68,0.08,0.62,0.12,0.71
Goose_Creek_ISD_Grade 4 Mathematics,Goose_Creek_ISD,Grade 4 Mathematics,At Approaches Grade Level or Above,2021_2022,0.11,0.7,0.1,0.7,0.07,0.65,0.08,0.48,0.08,0.67,0.01,0.68,0.08,0.62,0.12,0.71
Harmony_Schools_West_Grade 6 Mathematics,Harmony_Schools_West,Grade 6 Mathematics,At Meets Grade Level or Above,2021_2022,0.03,0.39,0.03,0.4,0.14,0.66,0.23,0.6,0.04,0.41,0.28,0.88,0.14,0.6,0.12,0.67
Harmony_Schools_West_Grade 6 Mathematics,Harmony_Schools_West,Grade 6 Mathematics,At Meets Grade Level or Above,2021_2022,0.03,0.39,0.03,0.4,0.14,0.66,0.23,0.6,0.04,0.41,0.28,0.88,0.14,0.6,0.12,0.67
Houston_ISD_Grade 6 Mathematics,Houston_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2021_2022,0.05,0.73,0.05,0.73,0.12,0.66,0.14,0.55,0.13,0.64,0,0.87,0.13,0.6,0.12,0.62
Houston_ISD_Grade 6 Mathematics,Houston_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2021_2022,0.05,0.73,0.05,0.73,0.12,0.66,0.14,0.55,0.13,0.64,0,0.87,0.13,0.6,0.12,0.62
Cypress_Fairbanks_ISD_Grade 7 Reading,Cypress_Fairbanks_ISD,Grade 7 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.56,0.11,0.58,0.1,0.68,0.1,0.55,0.1,0.61,0.11,0.84,0.12,0.58,0.12,0.48
Cypress_Fairbanks_ISD_Grade 7 Reading,Cypress_Fairbanks_ISD,Grade 7 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.56,0.11,0.58,0.1,0.68,0.1,0.55,0.1,0.61,0.11,0.84,0.12,0.58,0.12,0.48
Harmony_Schools_West_Grade 4 Mathematics,Harmony_Schools_West,Grade 4 Mathematics,At Meets Grade Level or Above,2021_2022,0.07,0.43,0.07,0.44,0.16,0.64,0.13,0.6,0.1,0.37,0.12,0.6,0.12,0.54,0.12,0.6
Harmony_Schools_West_Grade 4 Mathematics,Harmony_Schools_West,Grade 4 Mathematics,At Meets Grade Level or Above,2021_2022,0.07,0.43,0.07,0.44,0.16,0.64,0.13,0.6,0.1,0.37,0.12,0.6,0.12,0.54,0.12,0.6
La_Porte_ISD_Grade 7 Reading,La_Porte_ISD,Grade 7 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.56,0.11,0.58,0.15,0.58,-0.12,0.22,0.18,0.61,0.18,0.62,0.11,0.52,0.12,0.48
La_Porte_ISD_Grade 7 Reading,La_Porte_ISD,Grade 7 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.56,0.11,0.58,0.15,0.58,-0.12,0.22,0.18,0.61,0.18,0.62,0.11,0.52,0.12,0.48
Klein_ISD_Grade 7 Reading,Klein_ISD,Grade 7 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.56,0.11,0.58,0.11,0.62,0.15,0.49,0.11,0.53,0.12,0.77,0.13,0.51,0.12,0.43
Klein_ISD_Grade 7 Reading,Klein_ISD,Grade 7 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.56,0.11,0.58,0.11,0.62,0.15,0.49,0.11,0.53,0.12,0.77,0.13,0.51,0.12,0.43
Goose_Creek_ISD_Grade 5 Reading,Goose_Creek_ISD,Grade 5 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.58,0.11,0.58,0.12,0.53,0.15,0.4,0.14,0.54,0.06,0.57,0.13,0.49,0.12,0.52
Goose_Creek_ISD_Grade 5 Reading,Goose_Creek_ISD,Grade 5 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.58,0.11,0.58,0.12,0.53,0.15,0.4,0.14,0.54,0.06,0.57,0.13,0.49,0.12,0.52
Galena_Park_ISD_Grade 7 Reading,Galena_Park_ISD,Grade 7 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.56,0.11,0.58,0.13,0.49,0.16,0.47,0.13,0.49,0.18,0.64,0.14,0.48,0.12,0.47
Galena_Park_ISD_Grade 7 Reading,Galena_Park_ISD,Grade 7 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.56,0.11,0.58,0.13,0.49,0.16,0.47,0.13,0.49,0.18,0.64,0.14,0.48,0.12,0.47
Houston_ISD_Grade 5 Reading,Houston_ISD,Grade 5 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.58,0.11,0.58,0.12,0.53,0.14,0.45,0.13,0.49,0.03,0.79,0.13,0.46,0.12,0.47
Houston_ISD_Grade 5 Reading,Houston_ISD,Grade 5 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.58,0.11,0.58,0.12,0.53,0.14,0.45,0.13,0.49,0.03,0.79,0.13,0.46,0.12,0.47
Spring_ISD_Grade 5 Reading,Spring_ISD,Grade 5 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.58,0.11,0.58,0.16,0.46,0.17,0.41,0.16,0.47,0.2,0.62,0.15,0.43,0.12,0.44
Spring_ISD_Grade 5 Reading,Spring_ISD,Grade 5 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.58,0.11,0.58,0.16,0.46,0.17,0.41,0.16,0.47,0.2,0.62,0.15,0.43,0.12,0.44
Galena_Park_ISD_Grade 3 Reading,Galena_Park_ISD,Grade 3 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.51,0.13,0.52,0.15,0.42,0.2,0.43,0.14,0.41,0.22,0.65,0.16,0.4,0.12,0.37
Galena_Park_ISD_Grade 3 Reading,Galena_Park_ISD,Grade 3 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.51,0.13,0.52,0.15,0.42,0.2,0.43,0.14,0.41,0.22,0.65,0.16,0.4,0.12,0.37
Galena_Park_ISD_Grade 6 Mathematics,Galena_Park_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2021_2022,0.03,0.39,0.03,0.4,0.11,0.42,0.06,0.3,0.11,0.43,0.16,0.58,0.1,0.39,0.12,0.44
Galena_Park_ISD_Grade 6 Mathematics,Galena_Park_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2021_2022,0.03,0.39,0.03,0.4,0.11,0.42,0.06,0.3,0.11,0.43,0.16,0.58,0.1,0.39,0.12,0.44
Spring_Branch_ISD_Grade 3 Mathematics,Spring_Branch_ISD,Grade 3 Mathematics,At Meets Grade Level or Above,2021_2022,0.12,0.43,0.13,0.44,0.09,0.52,0.11,0.31,0.11,0.39,0.05,0.75,0.12,0.36,0.12,0.39
Spring_Branch_ISD_Grade 3 Mathematics,Spring_Branch_ISD,Grade 3 Mathematics,At Meets Grade Level or Above,2021_2022,0.12,0.43,0.13,0.44,0.09,0.52,0.11,0.31,0.11,0.39,0.05,0.75,0.12,0.36,0.12,0.39
Harmony_Schools_South_Grade 7 Mathematics,Harmony_Schools_South,Grade 7 Mathematics,At Meets Grade Level or Above,2021_2022,0.04,0.31,0.05,0.34,0.1,0.38,0,0.34,0.11,0.33,0.22,0.55,0.08,0.36,0.12,0.36
Harmony_Schools_South_Grade 7 Mathematics,Harmony_Schools_South,Grade 7 Mathematics,At Meets Grade Level or Above,2021_2022,0.04,0.31,0.05,0.34,0.1,0.38,0,0.34,0.11,0.33,0.22,0.55,0.08,0.36,0.12,0.36
Alief_ISD_Grade 6 Reading,Alief_ISD,Grade 6 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.43,0.1,0.44,0.12,0.34,0.11,0.36,0.12,0.29,0.05,0.33,0.13,0.33,0.12,0.31
Alief_ISD_Grade 6 Reading,Alief_ISD,Grade 6 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.43,0.1,0.44,0.12,0.34,0.11,0.36,0.12,0.29,0.05,0.33,0.13,0.33,0.12,0.31
Cypress_Fairbanks_ISD_Grade 4 Mathematics,Cypress_Fairbanks_ISD,Grade 4 Mathematics,At Meets Grade Level or Above,2021_2022,0.07,0.43,0.07,0.44,0.06,0.42,0.04,0.23,0.08,0.34,0.03,0.59,0.09,0.31,0.12,0.41
Cypress_Fairbanks_ISD_Grade 4 Mathematics,Cypress_Fairbanks_ISD,Grade 4 Mathematics,At Meets Grade Level or Above,2021_2022,0.07,0.43,0.07,0.44,0.06,0.42,0.04,0.23,0.08,0.34,0.03,0.59,0.09,0.31,0.12,0.41
Crosby_ISD_Grade 5 Reading,Crosby_ISD,Grade 5 Reading,At Masters Grade Level,2021_2022,0.06,0.36,0.07,0.38,0.06,0.36,-0.01,0.2,0.11,0.36,0,0.4,0.06,0.31,0.12,0.3
Crosby_ISD_Grade 5 Reading,Crosby_ISD,Grade 5 Reading,At Masters Grade Level,2021_2022,0.06,0.36,0.07,0.38,0.06,0.36,-0.01,0.2,0.11,0.36,0,0.4,0.06,0.31,0.12,0.3
Katy_ISD_Grade 3 Reading,Katy_ISD,Grade 3 Reading,At Masters Grade Level,2021_2022,0.11,0.3,0.11,0.31,0.12,0.45,0.12,0.33,0.1,0.34,0.09,0.51,0.11,0.29,0.12,0.41
Katy_ISD_Grade 3 Reading,Katy_ISD,Grade 3 Reading,At Masters Grade Level,2021_2022,0.11,0.3,0.11,0.31,0.12,0.45,0.12,0.33,0.1,0.34,0.09,0.51,0.11,0.29,0.12,0.41
Sheldon_ISD_Grade 3 Mathematics,Sheldon_ISD,Grade 3 Mathematics,At Meets Grade Level or Above,2021_2022,0.12,0.43,0.13,0.44,0.11,0.31,0.04,0.15,0.12,0.33,0.17,0.44,0.1,0.29,0.12,0.31
Sheldon_ISD_Grade 3 Mathematics,Sheldon_ISD,Grade 3 Mathematics,At Meets Grade Level or Above,2021_2022,0.12,0.43,0.13,0.44,0.11,0.31,0.04,0.15,0.12,0.33,0.17,0.44,0.1,0.29,0.12,0.31
Houston_ISD_Grade 7 Mathematics,Houston_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2021_2022,0.04,0.31,0.05,0.34,0.11,0.29,0.08,0.18,0.13,0.28,0.05,0.5,0.11,0.24,0.12,0.26
Houston_ISD_Grade 7 Mathematics,Houston_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2021_2022,0.04,0.31,0.05,0.34,0.11,0.29,0.08,0.18,0.13,0.28,0.05,0.5,0.11,0.24,0.12,0.26
Aldine_ISD_Grade 3 Mathematics,Aldine_ISD,Grade 3 Mathematics,At Meets Grade Level or Above,2021_2022,0.12,0.43,0.13,0.44,0.13,0.24,0.09,0.16,0.13,0.25,0.19,0.27,0.12,0.23,0.12,0.24
Aldine_ISD_Grade 3 Mathematics,Aldine_ISD,Grade 3 Mathematics,At Meets Grade Level or Above,2021_2022,0.12,0.43,0.13,0.44,0.13,0.24,0.09,0.16,0.13,0.25,0.19,0.27,0.12,0.23,0.12,0.24
Harmony_Schools_South_Grade 4 Reading,Harmony_Schools_South,Grade 4 Reading,At Masters Grade Level,2021_2022,0.11,0.28,0.12,0.3,0.12,0.25,0.01,0.24,0.18,0.21,0.23,0.4,0.1,0.23,0.12,0.21
Harmony_Schools_South_Grade 4 Reading,Harmony_Schools_South,Grade 4 Reading,At Masters Grade Level,2021_2022,0.11,0.28,0.12,0.3,0.12,0.25,0.01,0.24,0.18,0.21,0.23,0.4,0.1,0.23,0.12,0.21
Goose_Creek_ISD_Grade 3 Reading,Goose_Creek_ISD,Grade 3 Reading,At Masters Grade Level,2021_2022,0.11,0.3,0.11,0.31,0.11,0.26,0.07,0.18,0.13,0.26,0.08,0.32,0.1,0.22,0.12,0.25
Goose_Creek_ISD_Grade 3 Reading,Goose_Creek_ISD,Grade 3 Reading,At Masters Grade Level,2021_2022,0.11,0.3,0.11,0.31,0.11,0.26,0.07,0.18,0.13,0.26,0.08,0.32,0.1,0.22,0.12,0.25
Channelview_ISD_Grade 4 Reading,Channelview_ISD,Grade 4 Reading,At Masters Grade Level,2021_2022,0.11,0.28,0.12,0.3,0.12,0.21,0.06,0.14,0.12,0.2,0.24,0.33,0.11,0.19,0.12,0.22
Channelview_ISD_Grade 4 Reading,Channelview_ISD,Grade 4 Reading,At Masters Grade Level,2021_2022,0.11,0.28,0.12,0.3,0.12,0.21,0.06,0.14,0.12,0.2,0.24,0.33,0.11,0.19,0.12,0.22
Houston_ISD_Grade 6 Reading,Houston_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.7,0.06,0.7,0.11,0.65,0.1,0.56,0.12,0.62,0.04,0.88,0.12,0.59,0.12,0.58
Houston_ISD_Grade 6 Reading,Houston_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.7,0.06,0.7,0.11,0.65,0.1,0.56,0.12,0.62,0.04,0.88,0.12,0.59,0.12,0.58
Sheldon_ISD_Grade 6 Reading,Sheldon_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.7,0.06,0.7,0.04,0.54,-0.06,0.44,0.08,0.57,0.11,0.58,0.04,0.52,0.12,0.58
Sheldon_ISD_Grade 6 Reading,Sheldon_ISD,Grade 6 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.7,0.06,0.7,0.04,0.54,-0.06,0.44,0.08,0.57,0.11,0.58,0.04,0.52,0.12,0.58
Harmony_Schools_West_Grade 3 Reading,Harmony_Schools_West,Grade 3 Reading,At Approaches Grade Level or Above,2021_2022,0.09,0.76,0.08,0.76,0.08,0.82,0.17,0.84,0.16,0.69,0.05,0.89,0.15,0.82,0.11,0.81
Harmony_Schools_West_Grade 3 Reading,Harmony_Schools_West,Grade 3 Reading,At Approaches Grade Level or Above,2021_2022,0.09,0.76,0.08,0.76,0.08,0.82,0.17,0.84,0.16,0.69,0.05,0.89,0.15,0.82,0.11,0.81
Crosby_ISD_Grade 4 Reading,Crosby_ISD,Grade 4 Reading,At Approaches Grade Level or Above,2021_2022,0.14,0.77,0.14,0.77,0.12,0.83,0.25,0.74,0.12,0.83,0.08,0.86,0.13,0.79,0.11,0.8
Crosby_ISD_Grade 4 Reading,Crosby_ISD,Grade 4 Reading,At Approaches Grade Level or Above,2021_2022,0.14,0.77,0.14,0.77,0.12,0.83,0.25,0.74,0.12,0.83,0.08,0.86,0.13,0.79,0.11,0.8
Galena_Park_ISD_Grade 5 Science,Galena_Park_ISD,Grade 5 Science,At Approaches Grade Level or Above,2021_2022,0.04,0.66,0.04,0.66,0.11,0.67,0.16,0.63,0.11,0.67,0.19,0.83,0.11,0.65,0.11,0.68
Galena_Park_ISD_Grade 5 Science,Galena_Park_ISD,Grade 5 Science,At Approaches Grade Level or Above,2021_2022,0.04,0.66,0.04,0.66,0.11,0.67,0.16,0.63,0.11,0.67,0.19,0.83,0.11,0.65,0.11,0.68
Spring_Branch_ISD_Grade 3 Mathematics,Spring_Branch_ISD,Grade 3 Mathematics,At Approaches Grade Level or Above,2021_2022,0.09,0.71,0.09,0.71,0.06,0.75,0.11,0.6,0.09,0.67,0,0.91,0.1,0.64,0.11,0.68
Spring_Branch_ISD_Grade 3 Mathematics,Spring_Branch_ISD,Grade 3 Mathematics,At Approaches Grade Level or Above,2021_2022,0.09,0.71,0.09,0.71,0.06,0.75,0.11,0.6,0.09,0.67,0,0.91,0.1,0.64,0.11,0.68
Spring_ISD_Grade 3 Mathematics,Spring_ISD,Grade 3 Mathematics,At Approaches Grade Level or Above,2021_2022,0.09,0.71,0.09,0.71,0.1,0.61,0.11,0.51,0.12,0.66,0.06,0.75,0.1,0.59,0.11,0.68
Spring_ISD_Grade 3 Mathematics,Spring_ISD,Grade 3 Mathematics,At Approaches Grade Level or Above,2021_2022,0.09,0.71,0.09,0.71,0.1,0.61,0.11,0.51,0.12,0.66,0.06,0.75,0.1,0.59,0.11,0.68
Tomball_ISD_Grade 7 Reading,Tomball_ISD,Grade 7 Reading,At Masters Grade Level,2021_2022,0.12,0.37,0.12,0.39,0.18,0.57,0.18,0.43,0.15,0.48,0.21,0.62,0.15,0.37,0.11,0.34
Tomball_ISD_Grade 7 Reading,Tomball_ISD,Grade 7 Reading,At Masters Grade Level,2021_2022,0.12,0.37,0.12,0.39,0.18,0.57,0.18,0.43,0.15,0.48,0.21,0.62,0.15,0.37,0.11,0.34
Deer_Park_ISD_Grade 7 Reading,Deer_Park_ISD,Grade 7 Reading,At Masters Grade Level,2021_2022,0.12,0.37,0.12,0.39,0.14,0.44,0.2,0.34,0.12,0.38,0.19,0.55,0.15,0.37,0.11,0.34
Deer_Park_ISD_Grade 7 Reading,Deer_Park_ISD,Grade 7 Reading,At Masters Grade Level,2021_2022,0.12,0.37,0.12,0.39,0.14,0.44,0.2,0.34,0.12,0.38,0.19,0.55,0.15,0.37,0.11,0.34
Channelview_ISD_Grade 6 Reading,Channelview_ISD,Grade 6 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.43,0.1,0.44,0.13,0.3,0.02,0.16,0.14,0.31,0.11,0.3,0.13,0.29,0.11,0.26
Channelview_ISD_Grade 6 Reading,Channelview_ISD,Grade 6 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.43,0.1,0.44,0.13,0.3,0.02,0.16,0.14,0.31,0.11,0.3,0.13,0.29,0.11,0.26
Crosby_ISD_Grade 6 Reading,Crosby_ISD,Grade 6 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.43,0.1,0.44,0.1,0.35,0.07,0.2,0.13,0.34,0.07,0.41,0.12,0.28,0.11,0.27
Crosby_ISD_Grade 6 Reading,Crosby_ISD,Grade 6 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.43,0.1,0.44,0.1,0.35,0.07,0.2,0.13,0.34,0.07,0.41,0.12,0.28,0.11,0.27
Humble_ISD_Grade 5 Reading,Humble_ISD,Grade 5 Reading,At Masters Grade Level,2021_2022,0.06,0.36,0.07,0.38,0.07,0.4,0.07,0.28,0.11,0.34,0.06,0.54,0.09,0.26,0.11,0.28
Humble_ISD_Grade 5 Reading,Humble_ISD,Grade 5 Reading,At Masters Grade Level,2021_2022,0.06,0.36,0.07,0.38,0.07,0.4,0.07,0.28,0.11,0.34,0.06,0.54,0.09,0.26,0.11,0.28
Spring_Branch_ISD_Grade 4 Reading,Spring_Branch_ISD,Grade 4 Reading,At Masters Grade Level,2021_2022,0.11,0.28,0.12,0.3,0.14,0.34,0.12,0.2,0.11,0.21,0.16,0.53,0.11,0.18,0.11,0.2
Spring_Branch_ISD_Grade 4 Reading,Spring_Branch_ISD,Grade 4 Reading,At Masters Grade Level,2021_2022,0.11,0.28,0.12,0.3,0.14,0.34,0.12,0.2,0.11,0.21,0.16,0.53,0.11,0.18,0.11,0.2
Galena_Park_ISD_Grade 7 Mathematics,Galena_Park_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2021_2022,0.04,0.31,0.05,0.34,0.1,0.17,0.15,0.19,0.09,0.16,0.13,0.25,0.11,0.17,0.11,0.17
Galena_Park_ISD_Grade 7 Mathematics,Galena_Park_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2021_2022,0.04,0.31,0.05,0.34,0.1,0.17,0.15,0.19,0.09,0.16,0.13,0.25,0.11,0.17,0.11,0.17
Pasadena_ISD_Grade 5 Reading,Pasadena_ISD,Grade 5 Reading,At Masters Grade Level,2021_2022,0.06,0.36,0.07,0.38,0.09,0.26,0.07,0.2,0.08,0.24,0.12,0.44,0.08,0.23,0.11,0.22
Pasadena_ISD_Grade 5 Reading,Pasadena_ISD,Grade 5 Reading,At Masters Grade Level,2021_2022,0.06,0.36,0.07,0.38,0.09,0.26,0.07,0.2,0.08,0.24,0.12,0.44,0.08,0.23,0.11,0.22
Goose_Creek_ISD_Grade 4 Reading,Goose_Creek_ISD,Grade 4 Reading,At Masters Grade Level,2021_2022,0.11,0.28,0.12,0.3,0.11,0.25,0.1,0.16,0.1,0.24,0.09,0.3,0.11,0.21,0.11,0.22
Goose_Creek_ISD_Grade 4 Reading,Goose_Creek_ISD,Grade 4 Reading,At Masters Grade Level,2021_2022,0.11,0.28,0.12,0.3,0.11,0.25,0.1,0.16,0.1,0.24,0.09,0.3,0.11,0.21,0.11,0.22
Pasadena_ISD_Grade 6 Mathematics,Pasadena_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2021_2022,0.03,0.39,0.03,0.4,0.04,0.22,0.01,0.19,0.04,0.21,0.07,0.28,0.05,0.21,0.11,0.22
Pasadena_ISD_Grade 6 Mathematics,Pasadena_ISD,Grade 6 Mathematics,At Meets Grade Level or Above,2021_2022,0.03,0.39,0.03,0.4,0.04,0.22,0.01,0.19,0.04,0.21,0.07,0.28,0.05,0.21,0.11,0.22
Goose_Creek_ISD_Grade 3 Reading,Goose_Creek_ISD,Grade 3 Reading,At Approaches Grade Level or Above,2021_2022,0.09,0.76,0.08,0.76,0.1,0.76,0.07,0.64,0.12,0.77,0.09,0.83,0.12,0.73,0.11,0.75
Goose_Creek_ISD_Grade 3 Reading,Goose_Creek_ISD,Grade 3 Reading,At Approaches Grade Level or Above,2021_2022,0.09,0.76,0.08,0.76,0.1,0.76,0.07,0.64,0.12,0.77,0.09,0.83,0.12,0.73,0.11,0.75
Beta_Academy_Grade 6 Reading,Beta_Academy,Grade 6 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.43,0.1,0.44,0.25,0.73,0.48,0.73,0.26,0.78,0,0.4,0.24,0.72,0.11,0.64
Beta_Academy_Grade 6 Reading,Beta_Academy,Grade 6 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.43,0.1,0.44,0.25,0.73,0.48,0.73,0.26,0.78,0,0.4,0.24,0.72,0.11,0.64
Alief_ISD_Grade 7 Reading,Alief_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2021_2022,0.11,0.8,0.1,0.81,0.11,0.71,0.1,0.73,0.12,0.68,0.15,0.79,0.13,0.72,0.11,0.69
Alief_ISD_Grade 7 Reading,Alief_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2021_2022,0.11,0.8,0.1,0.81,0.11,0.71,0.1,0.73,0.12,0.68,0.15,0.79,0.13,0.72,0.11,0.69
Channelview_ISD_Grade 4 Mathematics,Channelview_ISD,Grade 4 Mathematics,At Approaches Grade Level or Above,2021_2022,0.11,0.7,0.1,0.7,0.09,0.68,0.02,0.41,0.11,0.71,0.13,0.7,0.1,0.67,0.11,0.75
Channelview_ISD_Grade 4 Mathematics,Channelview_ISD,Grade 4 Mathematics,At Approaches Grade Level or Above,2021_2022,0.11,0.7,0.1,0.7,0.09,0.68,0.02,0.41,0.11,0.71,0.13,0.7,0.1,0.67,0.11,0.75
Beta_Academy_Grade 5 Mathematics,Beta_Academy,Grade 5 Mathematics,At Meets Grade Level or Above,2021_2022,0.04,0.48,0.04,0.49,0,0.67,-0.13,0.6,0.04,0.69,-0.57,0.43,-0.02,0.65,0.11,0.75
Beta_Academy_Grade 5 Mathematics,Beta_Academy,Grade 5 Mathematics,At Meets Grade Level or Above,2021_2022,0.04,0.48,0.04,0.49,0,0.67,-0.13,0.6,0.04,0.69,-0.57,0.43,-0.02,0.65,0.11,0.75
Aldine_ISD_Grade 5 Mathematics,Aldine_ISD,Grade 5 Mathematics,At Approaches Grade Level or Above,2021_2022,0.07,0.77,0.06,0.76,0.09,0.6,0.08,0.46,0.1,0.64,0.09,0.61,0.1,0.6,0.11,0.65
Aldine_ISD_Grade 5 Mathematics,Aldine_ISD,Grade 5 Mathematics,At Approaches Grade Level or Above,2021_2022,0.07,0.77,0.06,0.76,0.09,0.6,0.08,0.46,0.1,0.64,0.09,0.61,0.1,0.6,0.11,0.65
Katy_ISD_Grade 5 Reading,Katy_ISD,Grade 5 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.58,0.11,0.58,0.08,0.74,0.04,0.58,0.08,0.64,0.09,0.81,0.1,0.59,0.11,0.72
Katy_ISD_Grade 5 Reading,Katy_ISD,Grade 5 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.58,0.11,0.58,0.08,0.74,0.04,0.58,0.08,0.64,0.09,0.81,0.1,0.59,0.11,0.72
Spring_Branch_ISD_Grade 5 Reading,Spring_Branch_ISD,Grade 5 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.58,0.11,0.58,0.1,0.62,-0.01,0.4,0.14,0.5,0.05,0.84,0.12,0.46,0.11,0.47
Spring_Branch_ISD_Grade 5 Reading,Spring_Branch_ISD,Grade 5 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.58,0.11,0.58,0.1,0.62,-0.01,0.4,0.14,0.5,0.05,0.84,0.12,0.46,0.11,0.47
Tomball_ISD_Grade 6 Reading,Tomball_ISD,Grade 6 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.43,0.1,0.44,0.11,0.65,0.08,0.48,0.08,0.54,0.13,0.71,0.16,0.44,0.11,0.49
Tomball_ISD_Grade 6 Reading,Tomball_ISD,Grade 6 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.43,0.1,0.44,0.11,0.65,0.08,0.48,0.08,0.54,0.13,0.71,0.16,0.44,0.11,0.49
Cypress_Fairbanks_ISD_Grade 6 Reading,Cypress_Fairbanks_ISD,Grade 6 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.43,0.1,0.44,0.1,0.53,0.08,0.39,0.13,0.46,0.11,0.71,0.11,0.42,0.11,0.36
Cypress_Fairbanks_ISD_Grade 6 Reading,Cypress_Fairbanks_ISD,Grade 6 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.43,0.1,0.44,0.1,0.53,0.08,0.39,0.13,0.46,0.11,0.71,0.11,0.42,0.11,0.36
Channelview_ISD_Grade 3 Reading,Channelview_ISD,Grade 3 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.51,0.13,0.52,0.09,0.4,0.15,0.32,0.09,0.4,0.1,0.47,0.13,0.39,0.11,0.41
Channelview_ISD_Grade 3 Reading,Channelview_ISD,Grade 3 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.51,0.13,0.52,0.09,0.4,0.15,0.32,0.09,0.4,0.1,0.47,0.13,0.39,0.11,0.41
Channelview_ISD_Grade 4 Mathematics,Channelview_ISD,Grade 4 Mathematics,At Meets Grade Level or Above,2021_2022,0.07,0.43,0.07,0.44,0.08,0.4,-0.06,0.14,0.09,0.43,0.1,0.37,0.07,0.39,0.11,0.47
Channelview_ISD_Grade 4 Mathematics,Channelview_ISD,Grade 4 Mathematics,At Meets Grade Level or Above,2021_2022,0.07,0.43,0.07,0.44,0.08,0.4,-0.06,0.14,0.09,0.43,0.1,0.37,0.07,0.39,0.11,0.47
Sheldon_ISD_Grade 5 Mathematics,Sheldon_ISD,Grade 5 Mathematics,At Meets Grade Level or Above,2021_2022,0.04,0.48,0.04,0.49,0.09,0.4,0.05,0.24,0.11,0.45,-0.2,0.22,0.09,0.38,0.11,0.45
Sheldon_ISD_Grade 5 Mathematics,Sheldon_ISD,Grade 5 Mathematics,At Meets Grade Level or Above,2021_2022,0.04,0.48,0.04,0.49,0.09,0.4,0.05,0.24,0.11,0.45,-0.2,0.22,0.09,0.38,0.11,0.45
